prioritaet,inhaltstyp,titel,url,quelle,veroeffentlicht,geaendert,hauptnavigation,entscheidung,ziel,verantwortlich,benoetigte_freigabe,offener_punkt,faellig
2,Angebot/Gruppe,Pfadfinder,https://akg-kiel.de/angebote-und-gruppen/pfadfinder,WordPress REST + Sitemap,2019-07-11,2023-06-13,nein,überarbeiten,/angebote (Pfadfinder; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63/72: öffentliche ChurchTools-Felder, jeweilige Angebotsleitung und Redaktion","ChurchTools-Gruppendatensatz, öffentliche Felder, Aktivität, Zielgruppe, Rhythmus, Ort und Kontakt bestätigen; kein Repository-Fallback; inaktive Angebote entfallen",2026-10-02
2,Angebot/Gruppe,Pilgern,https://akg-kiel.de/angebote-und-gruppen/pilgern,WordPress REST + Sitemap,2022-06-29,2024-01-21,nein,überarbeiten,/angebote (Pilgern; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63/72: öffentliche ChurchTools-Felder, jeweilige Angebotsleitung und Redaktion","ChurchTools-Gruppendatensatz, öffentliche Felder, Aktivität, Zielgruppe, Rhythmus, Ort und Kontakt bestätigen; kein Repository-Fallback; inaktive Angebote entfallen",2026-10-02
2,Angebot/Gruppe,Sabbat Circle,https://akg-kiel.de/angebote-und-gruppen/sabbat-circle,WordPress REST + Sitemap,2023-11-02,2023-11-16,nein,überarbeiten,/angebote (Sabbat Circle; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63/72: öffentliche ChurchTools-Felder, jeweilige Angebotsleitung und Redaktion","ChurchTools-Gruppendatensatz, öffentliche Felder, Aktivität, Zielgruppe, Rhythmus, Ort und Kontakt bestätigen; kein Repository-Fallback; inaktive Angebote entfallen",2026-10-02
2,Angebot/Gruppe,Schmuddelwetterspielplatz,https://akg-kiel.de/angebote-und-gruppen/schmuddelwetterspielplatz,WordPress REST + Sitemap,2023-01-03,2025-12-22,nein,überarbeiten,/angebote (Schmuddelwetterspielplatz; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63/72: öffentliche ChurchTools-Felder, jeweilige Angebotsleitung und Redaktion","ChurchTools-Gruppendatensatz, öffentliche Felder, Aktivität, Zielgruppe, Rhythmus, Ort und Kontakt bestätigen; kein Repository-Fallback; inaktive Angebote entfallen",2026-10-02
2,Angebot/Gruppe,Team Nachhaltigkeit,https://akg-kiel.de/angebote-und-gruppen/team-nachhaltigkeit,WordPress REST + Sitemap,2019-08-13,2024-06-06,nein,überarbeiten,/angebote (Team Nachhaltigkeit; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63/72: öffentliche ChurchTools-Felder, jeweilige Angebotsleitung und Redaktion","ChurchTools-Gruppendatensatz, öffentliche Felder, Aktivität, Zielgruppe, Rhythmus, Ort und Kontakt bestätigen; kein Repository-Fallback; inaktive Angebote entfallen",2026-10-02
2,Angebot/Gruppe,Technikteam,https://akg-kiel.de/angebote-und-gruppen/technikteam,WordPress REST + Sitemap,2019-07-21,2022-08-21,nein,überarbeiten,/angebote (Technikteam; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63/72: öffentliche ChurchTools-Felder, jeweilige Angebotsleitung und Redaktion","ChurchTools-Gruppendatensatz, öffentliche Felder, Aktivität, Zielgruppe, Rhythmus, Ort und Kontakt bestätigen; kein Repository-Fallback; inaktive Angebote entfallen",2026-10-02
2,Angebot/Gruppe,Theologischer Arbeitskreis,https://akg-kiel.de/angebote-und-gruppen/theologischer-arbeitskreis,WordPress REST + Sitemap,2022-04-11,2023-11-10,nein,überarbeiten,/angebote (Theologischer Arbeitskreis; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63/72: öffentliche ChurchTools-Felder, jeweilige Angebotsleitung und Redaktion","ChurchTools-Gruppendatensatz, öffentliche Felder, Aktivität, Zielgruppe, Rhythmus, Ort und Kontakt bestätigen; kein Repository-Fallback; inaktive Angebote entfallen",2026-10-02
2,Angebot/Gruppe,TØRN 2026 Jugendsommerfreizeit,https://akg-kiel.de/angebote-und-gruppen/toern-24,WordPress REST + Sitemap,2022-01-19,2026-02-15,nein,überarbeiten,/angebote (TØRN 2026 Jugendsommerfreizeit; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63/72: öffentliche ChurchTools-Felder, jeweilige Angebotsleitung und Redaktion","ChurchTools-Gruppendatensatz, öffentliche Felder, Aktivität, Zielgruppe, Rhythmus, Ort und Kontakt bestätigen; kein Repository-Fallback; inaktive Angebote entfallen",2026-10-02
2,Angebot/Gruppe,TRAINEE,https://akg-kiel.de/angebote-und-gruppen/trainee,WordPress REST + Sitemap,2019-10-02,2026-06-05,nein,überarbeiten,/angebote (TRAINEE; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63/72: öffentliche ChurchTools-Felder, jeweilige Angebotsleitung und Redaktion","ChurchTools-Gruppendatensatz, öffentliche Felder, Aktivität, Zielgruppe, Rhythmus, Ort und Kontakt bestätigen; kein Repository-Fallback; inaktive Angebote entfallen",2026-10-02
2,Angebot/Gruppe,Website-Team,https://akg-kiel.de/angebote-und-gruppen/website-team,WordPress REST + Sitemap,2019-07-26,2026-03-27,nein,überarbeiten,/angebote (Website-Team; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63/72: öffentliche ChurchTools-Felder, jeweilige Angebotsleitung und Redaktion","ChurchTools-Gruppendatensatz, öffentliche Felder, Aktivität, Zielgruppe, Rhythmus, Ort und Kontakt bestätigen; kein Repository-Fallback; inaktive Angebote entfallen",2026-10-02
2,Angebot/Gruppe,wunder.bar,https://akg-kiel.de/angebote-und-gruppen/wunder-bar,WordPress REST + Sitemap,2019-11-28,2026-01-25,nein,überarbeiten,/angebote (wunder.bar; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63/72: öffentliche ChurchTools-Felder, jeweilige Angebotsleitung und Redaktion","ChurchTools-Gruppendatensatz, öffentliche Felder, Aktivität, Zielgruppe, Rhythmus, Ort und Kontakt bestätigen; kein Repository-Fallback; inaktive Angebote entfallen",2026-10-02
2,Beitrag,Gottesdienste und Gottesdienstformate,https://akg-kiel.de/gottesdienste-und-gottesdienstformate,WordPress REST + Sitemap,2023-09-07,2023-10-20,nein,archivieren,/gottesdienste,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/66: redaktionelle Redirect-Freigabe,Semantischen Nachfolger und Zielroute bestätigen; Altbeitrag selbst bleibt archiviert,2026-10-02
2,Beitrag,Junge Gemeinde,https://akg-kiel.de/junge-gemeinde,WordPress REST + Sitemap,2026-01-11,2026-05-12,nein,archivieren,/angebote (Junge Gemeinde; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/66: redaktionelle Redirect-Freigabe,Semantischen Nachfolger und Zielroute bestätigen; Altbeitrag selbst bleibt archiviert,2026-10-02
2,Beitrag,Leitbild,https://akg-kiel.de/leitbild,WordPress REST + Sitemap,2019-07-27,2020-04-02,nein,archivieren,/gemeinde#leitbild,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/66: redaktionelle Redirect-Freigabe,Semantischen Nachfolger und Zielroute bestätigen; Altbeitrag selbst bleibt archiviert,2026-10-02
2,Beitrag,Lightship,https://akg-kiel.de/lightship,WordPress REST + Sitemap,2021-12-07,2022-12-17,nein,archivieren,/angebote (Lightship; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/66: redaktionelle Redirect-Freigabe,Semantischen Nachfolger und Zielroute bestätigen; Altbeitrag selbst bleibt archiviert,2026-10-02
2,Beitrag,neu-hier,https://akg-kiel.de/neu-hier,WordPress REST + Sitemap,2021-01-22,2023-01-22,nein,archivieren,/angebote (Neu hier; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/66: redaktionelle Redirect-Freigabe,Semantischen Nachfolger und Zielroute bestätigen; Altbeitrag selbst bleibt archiviert,2026-10-02
2,Beitrag,Offener Hauskreis,https://akg-kiel.de/offener-hauskreis,WordPress REST + Sitemap,2025-07-04,2025-07-09,nein,archivieren,/angebote (Hauskreise; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/66: redaktionelle Redirect-Freigabe,Semantischen Nachfolger und Zielroute bestätigen; Altbeitrag selbst bleibt archiviert,2026-10-02
2,Beitrag,Theologischer Arbeitskreis,https://akg-kiel.de/theologischer-arbeitskreis,WordPress REST + Sitemap,2022-01-13,2023-11-10,nein,archivieren,/angebote (Theologischer Arbeitskreis; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/66: redaktionelle Redirect-Freigabe,Semantischen Nachfolger und Zielroute bestätigen; Altbeitrag selbst bleibt archiviert,2026-10-02
2,Beitrag,Trainee,https://akg-kiel.de/trainee,WordPress REST + Sitemap,2024-06-02,2024-12-27,nein,archivieren,/angebote (Trainee; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/66: redaktionelle Redirect-Freigabe,Semantischen Nachfolger und Zielroute bestätigen; Altbeitrag selbst bleibt archiviert,2026-10-02
2,FAQ,Wo finde ich allgemeine Infos zu Trauungen in der Petruskirche?,https://akg-kiel.de/faq-items/darf-ich-in-ihrer-kirche-heiraten,WordPress REST + Sitemap,2019-10-16,2023-10-19,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Der Verlust des Angehörigen ist so schmerzlich. Wo finde ich Hilfe?,https://akg-kiel.de/faq-items/der-verlust-des-angehoerigen-ist-so-schmerzlich-wo-finde-ich-hilfe,WordPress REST + Sitemap,2020-01-24,2020-01-24,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,"Gibt es eine kirchliche Vorschrift, in welcher Kirche wir uns trauen lassen?",https://akg-kiel.de/faq-items/gibt-es-eine-kirchliche-vorschrift-in-welcher-kirche-wir-uns-trauen-lassen,WordPress REST + Sitemap,2020-01-24,2020-02-07,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Mein Partner / meine Partnerin ist nicht in der Kirche. Was nun?,https://akg-kiel.de/faq-items/kann-ich-mit-einem-gemeindefremden-pastor-getraut-werden,WordPress REST + Sitemap,2019-07-29,2020-02-07,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Welcher Pastor / welche Pastorin führt die Trauung durch?,https://akg-kiel.de/faq-items/muss-ich-in-der-kirche-mitglied-sein-um-in-der-petruskirche-heiraten-zu-koennen,WordPress REST + Sitemap,2019-07-29,2022-05-18,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Was ist die Taufe?,https://akg-kiel.de/faq-items/was-ist-die-taufe,WordPress REST + Sitemap,2020-01-24,2020-01-25,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Was kostet die Taufe in der Petruskirche?,https://akg-kiel.de/faq-items/was-kostet-die-taufe-in-der-petruskirche,WordPress REST + Sitemap,2020-01-24,2020-01-24,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Welche Dokumente brauche ich für die Trauung?,https://akg-kiel.de/faq-items/welche-dokumente-brauche-ich-fuer-die-trauung,WordPress REST + Sitemap,2020-01-24,2025-04-15,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Welche Dokumente muss ich zur Taufe vorlegen?,https://akg-kiel.de/faq-items/welche-dokumente-muss-ich-vorlegen,WordPress REST + Sitemap,2020-01-24,2023-06-14,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Welche Pastorin / welcher Pastor leitet die Trauerfeier?,https://akg-kiel.de/faq-items/welche-pastorin-welcher-pastor-leitet-die-trauerfeier,WordPress REST + Sitemap,2020-01-24,2023-01-15,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Wie finde ich einen Taufspruch?,https://akg-kiel.de/faq-items/wie-finde-ich-einen-taufspruch,WordPress REST + Sitemap,2020-01-24,2020-01-24,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Wie finde ich einen Trauspruch?,https://akg-kiel.de/faq-items/wie-finde-ich-einen-trauspruch,WordPress REST + Sitemap,2020-01-24,2020-01-24,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Wo finde ich Informationen zum Konfirmationsunterricht?,https://akg-kiel.de/faq-items/wie-lange-geht-ist-der-konfirmationsunterricht,WordPress REST + Sitemap,2022-08-30,2025-04-15,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Wie werde ich Mitglied der Apostel-Kirchengemeinde?,https://akg-kiel.de/faq-items/wie-werde-ich-mitglied-der-apostel-kirchengemeinde,WordPress REST + Sitemap,2020-01-24,2023-06-14,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Wo finden die Taufen statt?,https://akg-kiel.de/faq-items/wo-finden-die-taufen-statt,WordPress REST + Sitemap,2020-01-24,2020-01-24,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,FAQ,Wo findet die Trauerfeier statt?,https://akg-kiel.de/faq-items/wo-findet-die-trauerfeier-statt,WordPress REST + Sitemap,2020-01-24,2020-01-24,nein,überarbeiten,/kontakt#faqs (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/61/72: Pastorat/Fachverantwortung und Redaktion,"Antwort fachlich prüfen und entscheiden, ob sie öffentlich benötigt wird",2026-10-02
2,Seite,Kindergottesdienst,https://akg-kiel.de/angebote-gruppen-seite/2360-2,WordPress REST + Sitemap,2019-08-23,2019-08-23,nein,entfallen lassen,/angebote (Kindergottesdienst; Detailziel in AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/63: ChurchTools-Datensatz, Angebotsleitung und Redaktion",Aktivität und ChurchTools-Gruppendatensatz bestätigen sowie genaues Ziel festlegen; kein Repository-Fallback,2026-10-02
2,Seite,Tansaniaprojekt,https://akg-kiel.de/gemeinde/tansaniaprojekt,WordPress REST + Sitemap,2019-08-29,2019-09-08,nein,überarbeiten,/gemeinde/tansaniaprojekt (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-55/64/72: Partnerschaftsarbeit und Redaktion,"Aktualität, Verantwortliche, Spendenbezug und Zielroute bestätigen",2026-10-02
2,Seite,Gemeindehaus Mitte,https://akg-kiel.de/gemeindehaus-mitte,WordPress REST + Sitemap,2019-08-07,2023-11-14,nein,überarbeiten,/gemeindehaus-mitte (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-64/72: Orts-, Kontakt- und Barrierefreiheitsangaben",Zielroute und alle praktischen Angaben bestätigen,2026-10-02
2,Seite,Gemeindehaus Wik,https://akg-kiel.de/gemeindehaus-wik,WordPress REST + Sitemap,2019-08-07,2020-01-20,nein,überarbeiten,/gemeindehaus-wik (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-64/72: Orts-, Kontakt- und Barrierefreiheitsangaben",Zielroute und alle praktischen Angaben bestätigen,2026-10-02
2,Seite,Geschichte,https://akg-kiel.de/geschichte,WordPress REST + Sitemap,2019-07-11,2019-11-13,nein,entfallen lassen,/gemeinde#geschichte (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/64: redaktionell,Umfang der ausgewählten Geschichte festlegen,2026-10-02
2,Seite,Newsletter,https://akg-kiel.de/newsletter,WordPress REST + Sitemap,2021-10-29,2025-07-22,nein,überarbeiten,/newsletter (vorläufig; AKG-58),noah.zepner@akg-kiel.de (Projektleitung/Koordination),"AKG-55/61/69/72: Quelle, Einwilligung und Datenschutz","Newsletter-System, Pflegeweg und Zielroute festlegen",2026-10-02
3,Angebotskategorie,Alle Angebote & Gruppen,https://akg-kiel.de/portfolio_category/alle-angebote-gruppen,WordPress REST + Sitemap,,,nein,entfallen lassen,/angebote,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/63/66: Redirect-Sammelfreigabe,Keine,
3,Angebotskategorie,Bibelstudium,https://akg-kiel.de/portfolio_category/bibelstudium,WordPress REST + Sitemap,,,nein,entfallen lassen,/angebote,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/63/66: Redirect-Sammelfreigabe,Keine,
3,Angebotskategorie,Erwachsene,https://akg-kiel.de/portfolio_category/erwachsene,WordPress REST + Sitemap,,,nein,entfallen lassen,/angebote,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/63/66: Redirect-Sammelfreigabe,Keine,
3,Angebotskategorie,Jugend & junge Erwachsene,https://akg-kiel.de/portfolio_category/jugend-junge-erwachsene,WordPress REST + Sitemap,,,nein,entfallen lassen,/angebote,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/63/66: Redirect-Sammelfreigabe,Keine,
3,Angebotskategorie,Kinder & Eltern,https://akg-kiel.de/portfolio_category/kinder-eltern,WordPress REST + Sitemap,,,nein,entfallen lassen,/angebote,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/63/66: Redirect-Sammelfreigabe,Keine,
3,Angebotskategorie,Um den Gottesdienst,https://akg-kiel.de/portfolio_category/um-den-gottesdienst,WordPress REST + Sitemap,,,nein,entfallen lassen,/angebote,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/63/66: Redirect-Sammelfreigabe,Keine,
3,Angebotsschlagwort,Nummer 1,https://akg-kiel.de/portfolio_tags/nummer-1,WordPress REST (nicht im Sitemap-Cache),,,nein,entfallen lassen,/angebote,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/63/66: Redirect-Sammelfreigabe,Keine,
3,Angebotsschlagwort,Nummer 2,https://akg-kiel.de/portfolio_tags/nummer-2,WordPress REST (nicht im Sitemap-Cache),,,nein,entfallen lassen,/angebote,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-58/63/66: Redirect-Sammelfreigabe,Keine,
